Module Name,File Name,Base Route,HTTP Method,Local Endpoint,Full API URL,Required Permission,Is Secured
"V1 Standard API","analytics.routes.js","/api/v1/analytics","GET","/export","/api/v1/analytics/export","PERMISSIONS.ANALYTICS.EXPORT_DATA","Yes"
"V1 Standard API","analytics.routes.js","/api/v1/analytics","POST","/query","/api/v1/analytics/query","PERMISSIONS.ANALYTICS.EXPORT_DATA","Yes"
"V1 Standard API","analytics.routes.js","/api/v1/analytics","GET","/performance","/api/v1/analytics/performance","PERMISSIONS.ANALYTICS.VIEW_EXECUTIVE","Yes"
"V1 Standard API","analytics.routes.js","/api/v1/analytics","GET","/health/data","/api/v1/analytics/health/data","PERMISSIONS.ANALYTICS.VIEW_EXECUTIVE","Yes"
"V1 Standard API","analytics.routes.js","/api/v1/analytics","GET","/redis-status","/api/v1/analytics/redis-status","PERMISSIONS.ANALYTICS.VIEW_EXECUTIVE","Yes"
"V1 Standard API","announcement.routes.js","/api/v1/announcement","GET","/stats","/api/v1/announcement/stats","PERMISSIONS.ANNOUNCEMENT.READ","Yes"
"V1 Standard API","announcement.routes.js","/api/v1/announcement","GET","/search","/api/v1/announcement/search","PERMISSIONS.ANNOUNCEMENT.READ","Yes"
"V1 Standard API","announcement.routes.js","/api/v1/announcement","GET","/","/api/v1/announcement","PERMISSIONS.ANNOUNCEMENT.READ","Yes"
"V1 Standard API","announcement.routes.js","/api/v1/announcement","POST","/","/api/v1/announcement","PERMISSIONS.ANNOUNCEMENT.MANAGE","Yes"
"V1 Standard API","announcement.routes.js","/api/v1/announcement","PATCH","/:id/read","/api/v1/announcement/:id/read","PERMISSIONS.ANNOUNCEMENT.READ","Yes"
"V1 Standard API","announcement.routes.js","/api/v1/announcement","PATCH","/:id","/api/v1/announcement/:id","PERMISSIONS.ANNOUNCEMENT.MANAGE","Yes"
"V1 Standard API","announcement.routes.js","/api/v1/announcement","DELETE","/:id","/api/v1/announcement/:id","PERMISSIONS.ANNOUNCEMENT.MANAGE","Yes"
"V1 Standard API","asset.routes.js","/api/v1/asset","GET","/stats","/api/v1/asset/stats","PERMISSIONS.ASSET.READ","Yes"
"V1 Standard API","asset.routes.js","/api/v1/asset","GET","/","/api/v1/asset","PERMISSIONS.ASSET.READ","Yes"
"V1 Standard API","asset.routes.js","/api/v1/asset","DELETE","/:id","/api/v1/asset/:id","PERMISSIONS.ASSET.DELETE","Yes"
"V1 Standard API","auth.routes.js","/api/v1/auth","POST","/signup","/api/v1/auth/signup","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","POST","/login","/api/v1/auth/login","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","POST","/refresh-token","/api/v1/auth/refresh-token","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","POST","/forgotPassword","/api/v1/auth/forgotPassword","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","PATCH","/resetPassword/:token","/api/v1/auth/resetPassword/:token","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","GET","/verify-token","/api/v1/auth/verify-token","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","GET","/verify-email/:token","/api/v1/auth/verify-email/:token","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","PATCH","/updateMyPassword","/api/v1/auth/updateMyPassword","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","POST","/send-verification-email","/api/v1/auth/send-verification-email","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","POST","/logout","/api/v1/auth/logout","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","POST","/logout-all","/api/v1/auth/logout-all","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","GET","/sessions","/api/v1/auth/sessions","Public / Inherited","No"
"V1 Standard API","auth.routes.js","/api/v1/auth","DELETE","/sessions/:sessionId","/api/v1/auth/sessions/:sessionId","Public / Inherited","No"
"V1 Standard API","branch.routes.js","/api/v1/branch","GET","/my-branches","/api/v1/branch/my-branches","PERMISSIONS.BRANCH.READ","Yes"
"V1 Standard API","branch.routes.js","/api/v1/branch","POST","/","/api/v1/branch","PERMISSIONS.BRANCH.MANAGE","Yes"
"V1 Standard API","branch.routes.js","/api/v1/branch","GET","/","/api/v1/branch","PERMISSIONS.BRANCH.READ","Yes"
"V1 Standard API","branch.routes.js","/api/v1/branch","GET","/:id","/api/v1/branch/:id","PERMISSIONS.BRANCH.READ","Yes"
"V1 Standard API","branch.routes.js","/api/v1/branch","PATCH","/:id","/api/v1/branch/:id","PERMISSIONS.BRANCH.MANAGE","Yes"
"V1 Standard API","branch.routes.js","/api/v1/branch","DELETE","/:id","/api/v1/branch/:id","PERMISSIONS.BRANCH.MANAGE","Yes"
"V1 Standard API","chart.routes.js","/api/v1/chart","GET","/financial-trend","/api/v1/chart/financial-trend","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","chart.routes.js","/api/v1/chart","GET","/sales-distribution","/api/v1/chart/sales-distribution","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","chart.routes.js","/api/v1/chart","GET","/yoy-growth","/api/v1/chart/yoy-growth","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","chart.routes.js","/api/v1/chart","GET","/branch-radar","/api/v1/chart/branch-radar","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","chart.routes.js","/api/v1/chart","GET","/order-funnel","/api/v1/chart/order-funnel","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","chart.routes.js","/api/v1/chart","GET","/top-performers","/api/v1/chart/top-performers","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","chart.routes.js","/api/v1/chart","GET","/customer-acquisition","/api/v1/chart/customer-acquisition","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","chart.routes.js","/api/v1/chart","GET","/aov-trend","/api/v1/chart/aov-trend","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","chart.routes.js","/api/v1/chart","GET","/heatmap","/api/v1/chart/heatmap","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","GET","/channels","/api/v1/chat/channels","PERMISSIONS.CHAT.READ","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","POST","/channels","/api/v1/chat/channels","PERMISSIONS.CHAT.MANAGE_CHANNEL","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","POST","/messages","/api/v1/chat/messages","PERMISSIONS.CHAT.SEND","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","POST","/upload","/api/v1/chat/upload","PERMISSIONS.CHAT.SEND","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","GET","/channels/:channelId/messages","/api/v1/chat/channels/:channelId/messages","PERMISSIONS.CHAT.READ","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","POST","/channels/:channelId/members","/api/v1/chat/channels/:channelId/members","PERMISSIONS.CHAT.MANAGE_CHANNEL","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","DELETE","/channels/:channelId/members/:userId","/api/v1/chat/channels/:channelId/members/:userId","PERMISSIONS.CHAT.MANAGE_CHANNEL","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","POST","/channels/:channelId/leave","/api/v1/chat/channels/:channelId/leave","PERMISSIONS.CHAT.READ","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","PATCH","/channels/:channelId/disable","/api/v1/chat/channels/:channelId/disable","PERMISSIONS.CHAT.MANAGE_CHANNEL","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","PATCH","/channels/:channelId/enable","/api/v1/chat/channels/:channelId/enable","PERMISSIONS.CHAT.MANAGE_CHANNEL","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","PATCH","/messages/:messageId","/api/v1/chat/messages/:messageId","PERMISSIONS.CHAT.SEND","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","DELETE","/messages/:messageId","/api/v1/chat/messages/:messageId","PERMISSIONS.CHAT.DELETE","Yes"
"V1 Standard API","chat.routes.js","/api/v1/chat","PATCH","/messages/:messageId/read","/api/v1/chat/messages/:messageId/read","PERMISSIONS.CHAT.READ","Yes"
"V1 Standard API","cron.routes.js","/api/v1/cron","GET","/status","/api/v1/cron/status","Public / Inherited","No"
"V1 Standard API","cron.routes.js","/api/v1/cron","POST","/:job/trigger","/api/v1/cron/:job/trigger","Public / Inherited","No"
"V1 Standard API","cron.routes.js","/api/v1/cron","POST","/stop","/api/v1/cron/stop","Public / Inherited","No"
"V1 Standard API","customer.analytics.routes.js","/api/v1/customer.analytics","GET","/overview","/api/v1/customer.analytics/overview","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","customer.analytics.routes.js","/api/v1/customer.analytics","GET","/financials","/api/v1/customer.analytics/financials","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","customer.analytics.routes.js","/api/v1/customer.analytics","GET","/payment-behavior","/api/v1/customer.analytics/payment-behavior","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","customer.analytics.routes.js","/api/v1/customer.analytics","GET","/ltv","/api/v1/customer.analytics/ltv","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","customer.analytics.routes.js","/api/v1/customer.analytics","GET","/segmentation","/api/v1/customer.analytics/segmentation","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","customer.analytics.routes.js","/api/v1/customer.analytics","GET","/geospatial","/api/v1/customer.analytics/geospatial","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","customer.analytics.routes.js","/api/v1/customer.analytics","GET","/realtime","/api/v1/customer.analytics/realtime","PERMISSIONS.ANALYTICS.READ","Yes"
"V1 Standard API","customer.analytics.routes.js","/api/v1/customer.analytics","GET","/emi","/api/v1/customer.analytics/emi","PERMISSIONS.ANALYTICS.EMI_READ","Yes"
"V1 Standard API","customer.analytics.routes.js","/api/v1/customer.analytics","GET","/export/financials","/api/v1/customer.analytics/export/financials","PERMISSIONS.ANALYTICS.EXPORT","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","GET","/search","/api/v1/customer/search","PERMISSIONS.CUSTOMER.READ","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","GET","/check-duplicate","/api/v1/customer/check-duplicate","PERMISSIONS.CUSTOMER.READ","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","POST","/bulk-update","/api/v1/customer/bulk-update","PERMISSIONS.CUSTOMER.UPDATE","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","POST","/bulk-customer","/api/v1/customer/bulk-customer","PERMISSIONS.CUSTOMER.CREATE","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","PATCH","/:id/upload","/api/v1/customer/:id/upload","PERMISSIONS.CUSTOMER.UPDATE","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","PATCH","/:id/restore","/api/v1/customer/:id/restore","PERMISSIONS.CUSTOMER.UPDATE","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","PATCH","/:id/credit-limit","/api/v1/customer/:id/credit-limit","PERMISSIONS.CUSTOMER.CREDIT_LIMIT","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","GET","/","/api/v1/customer","PERMISSIONS.CUSTOMER.READ","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","POST","/","/api/v1/customer","PERMISSIONS.CUSTOMER.CREATE","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","GET","/:id","/api/v1/customer/:id","PERMISSIONS.CUSTOMER.READ","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","PATCH","/:id","/api/v1/customer/:id","PERMISSIONS.CUSTOMER.UPDATE","Yes"
"V1 Standard API","customer.routes.js","/api/v1/customer","DELETE","/:id","/api/v1/customer/:id","PERMISSIONS.CUSTOMER.DELETE","Yes"
"V1 Standard API","dashboard.routes.js","/api/v1/dashboard","GET","/","/api/v1/dashboard","PERMISSIONS.DASHBOARD.VIEW","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/analytics","/api/v1/emi/analytics","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/ledger","/api/v1/emi/ledger","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","POST","/mark-overdue","/api/v1/emi/mark-overdue","PERMISSIONS.EMI.MANAGE","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/invoice/:invoiceId","/api/v1/emi/invoice/:invoiceId","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/","/api/v1/emi","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","POST","/","/api/v1/emi","PERMISSIONS.EMI.MANAGE","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/:id","/api/v1/emi/:id","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","DELETE","/:id","/api/v1/emi/:id","PERMISSIONS.EMI.MANAGE","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","POST","/:id/pay","/api/v1/emi/:id/pay","PERMISSIONS.EMI.MANAGE","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/:id/history","/api/v1/emi/:id/history","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","POST","/:id/apply-advance","/api/v1/emi/:id/apply-advance","PERMISSIONS.EMI.MANAGE","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/reports/ledger","/api/v1/emi/reports/ledger","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/analytics/summary","/api/v1/emi/analytics/summary","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/:id/history","/api/v1/emi/:id/history","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/","/api/v1/emi","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","POST","/","/api/v1/emi","PERMISSIONS.EMI.CREATE","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","GET","/:id","/api/v1/emi/:id","PERMISSIONS.EMI.READ","Yes"
"V1 Standard API","emi.routes.js","/api/v1/emi","DELETE","/:id","/api/v1/emi/:id","PERMISSIONS.EMI.MANAGE","Yes"
"V1 Standard API","feed.routes.js","/api/v1/feed","GET","/customer/:customerId","/api/v1/feed/customer/:customerId","PERMISSIONS.FEED.READ","Yes"
"V1 Standard API","inventory.routes.js","/api/v1/inventory","POST","/transfer","/api/v1/inventory/transfer","PERMISSIONS.STOCK.MANAGE","Yes"
"V1 Standard API","inventory.routes.js","/api/v1/inventory","POST","/adjust","/api/v1/inventory/adjust","PERMISSIONS.PRODUCT.STOCK_ADJUST","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/profit-summary","/api/v1/invoice/invoiceanalytics/profit-summary","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/profit","/api/v1/invoice/invoiceanalytics/profit","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/advanced-profit","/api/v1/invoice/invoiceanalytics/advanced-profit","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/profit-dashboard","/api/v1/invoice/invoiceanalytics/profit-dashboard","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/export-profit","/api/v1/invoice/invoiceanalytics/export-profit","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/product-profit/:productId","/api/v1/invoice/invoiceanalytics/product-profit/:productId","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/reports/profit","/api/v1/invoice/reports/profit","PERMISSIONS.REPORT.PROFIT","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/check-stock","/api/v1/invoice/check-stock","PERMISSIONS.INVOICE.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","PATCH","/bulk/status","/api/v1/invoice/bulk/status","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/bulk/cancel","/api/v1/invoice/bulk/cancel","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/validate/number/:number","/api/v1/invoice/validate/number/:number","PERMISSIONS.INVOICE.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/export/all","/api/v1/invoice/export/all","PERMISSIONS.INVOICE.EXPORT","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/search/:query","/api/v1/invoice/search/:query","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/drafts/all","/api/v1/invoice/drafts/all","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/trash/all","/api/v1/invoice/trash/all","PERMISSIONS.INVOICE.DELETE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/customer/:customerId","/api/v1/invoice/customer/:customerId","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/","/api/v1/invoice","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/","/api/v1/invoice","PERMISSIONS.INVOICE.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id","/api/v1/invoice/:id","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","PATCH","/:id","/api/v1/invoice/:id","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","DELETE","/:id","/api/v1/invoice/:id","PERMISSIONS.INVOICE.DELETE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id/stock-info","/api/v1/invoice/:id/stock-info","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id/low-stock","/api/v1/invoice/:id/low-stock","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/cancel","/api/v1/invoice/:id/cancel","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/convert","/api/v1/invoice/:id/convert","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id/history","/api/v1/invoice/:id/history","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id/payments","/api/v1/invoice/:id/payments","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/payments","/api/v1/invoice/:id/payments","PERMISSIONS.PAYMENT.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id/download","/api/v1/invoice/:id/download","PERMISSIONS.INVOICE.DOWNLOAD","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/email","/api/v1/invoice/:id/email","PERMISSIONS.INVOICE.DOWNLOAD","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/restore","/api/v1/invoice/:id/restore","PERMISSIONS.INVOICE.DELETE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/profit-summary","/api/v1/invoice/invoiceanalytics/profit-summary","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/profit","/api/v1/invoice/invoiceanalytics/profit","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/advanced-profit","/api/v1/invoice/invoiceanalytics/advanced-profit","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/profit-dashboard","/api/v1/invoice/invoiceanalytics/profit-dashboard","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/export-profit","/api/v1/invoice/invoiceanalytics/export-profit","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/invoiceanalytics/product-profit/:productId","/api/v1/invoice/invoiceanalytics/product-profit/:productId","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/reports/profit","/api/v1/invoice/reports/profit","PERMISSIONS.REPORT.PROFIT","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/check-stock","/api/v1/invoice/check-stock","PERMISSIONS.INVOICE.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","PATCH","/bulk/status","/api/v1/invoice/bulk/status","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/bulk/create","/api/v1/invoice/bulk/create","PERMISSIONS.INVOICE.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/bulk/cancel","/api/v1/invoice/bulk/cancel","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/validate/number/:number","/api/v1/invoice/validate/number/:number","PERMISSIONS.INVOICE.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/export/all","/api/v1/invoice/export/all","PERMISSIONS.INVOICE.EXPORT","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/search/:query","/api/v1/invoice/search/:query","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/drafts/all","/api/v1/invoice/drafts/all","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","DELETE","/drafts/bulk","/api/v1/invoice/drafts/bulk","PERMISSIONS.INVOICE.DELETE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/trash/all","/api/v1/invoice/trash/all","PERMISSIONS.INVOICE.DELETE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/recurring","/api/v1/invoice/recurring","PERMISSIONS.INVOICE.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/recurring/generate","/api/v1/invoice/recurring/generate","PERMISSIONS.INVOICE.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/customer/:customerId/summary","/api/v1/invoice/customer/:customerId/summary","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/customer/:customerId","/api/v1/invoice/customer/:customerId","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/","/api/v1/invoice","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/","/api/v1/invoice","PERMISSIONS.INVOICE.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id","/api/v1/invoice/:id","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","PATCH","/:id","/api/v1/invoice/:id","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","DELETE","/:id","/api/v1/invoice/:id","PERMISSIONS.INVOICE.DELETE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id/stock-info","/api/v1/invoice/:id/stock-info","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/cancel","/api/v1/invoice/:id/cancel","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/convert","/api/v1/invoice/:id/convert","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id/history","/api/v1/invoice/:id/history","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id/payments","/api/v1/invoice/:id/payments","PERMISSIONS.INVOICE.READ","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/payments","/api/v1/invoice/:id/payments","PERMISSIONS.PAYMENT.CREATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id/download","/api/v1/invoice/:id/download","PERMISSIONS.INVOICE.DOWNLOAD","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/email","/api/v1/invoice/:id/email","PERMISSIONS.INVOICE.DOWNLOAD","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","GET","/:id/qr-code","/api/v1/invoice/:id/qr-code","PERMISSIONS.INVOICE.DOWNLOAD","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/restore","/api/v1/invoice/:id/restore","PERMISSIONS.INVOICE.DELETE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/webhook","/api/v1/invoice/:id/webhook","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoice.routes.js","/api/v1/invoice","POST","/:id/sync/accounting","/api/v1/invoice/:id/sync/accounting","PERMISSIONS.INVOICE.UPDATE","Yes"
"V1 Standard API","invoicePDF.routes.js","/api/v1/invoicePDF","GET","/:id/download","/api/v1/invoicePDF/:id/download","PERMISSIONS.INVOICE.DOWNLOAD","Yes"
"V1 Standard API","invoicePDF.routes.js","/api/v1/invoicePDF","POST","/:id/email","/api/v1/invoicePDF/:id/email","PERMISSIONS.INVOICE.DOWNLOAD","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/summary/org","/api/v1/ledger/summary/org","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/summary/trial-balance","/api/v1/ledger/summary/trial-balance","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/summary/profit-loss","/api/v1/ledger/summary/profit-loss","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/summary/balance-sheet","/api/v1/ledger/summary/balance-sheet","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/summary/retained-earnings","/api/v1/ledger/summary/retained-earnings","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/cash-flow","/api/v1/ledger/cash-flow","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/customer/:customerId","/api/v1/ledger/customer/:customerId","PERMISSIONS.LEDGER.READ","Yes"
